"","Time","Observed","Modeled","Seasonal","Diel","Noise"
"8428","2012.12.18 04:00","0.399","0.763637866666284","-3.24189275859586","0.230105111563516","-0.364637866666284"
"8429","2012.12.18 05:00","0.369","0.579497279644048","-3.24358812519213","0.0476598911375481","-0.210497279644048"
"8430","2012.12.18 06:00","0.344","0.346121880922444","-3.24528182309246","-0.184021809683723","-0.00212188092244447"
"8431","2012.12.18 07:00","0.33","0.119837007502975","-3.24697385142552","-0.408614654770134","0.210162992497025"
"8432","2012.12.18 08:00","0.317","-0.0420716099834957","-3.24866420932083","-0.568832914361298","0.274928390016504"
"8433","2012.12.18 09:00","0.293","-0.0965151375032165","-3.25035289590876","-0.621587755293087","0.196484862496783"
"8434","2012.12.18 10:00","0.276","-0.0261613545825878","-3.25203991032055","-0.549546957960664","0.249838645417412"
"8435","2012.12.18 11:00","0.293","0.155701798097911","-3.25372525168831","-0.365998463912408","0.137298201902089"
"8436","2012.12.18 12:00","0.318","0.408317073885457","-3.25540891914499","-0.111699520668184","-0.0903170738854567"
"8437","2012.12.18 13:00","0.407","0.673806797405781","-3.25709091182441","0.155472195531559","-0.266806797405781"
"8438","2012.12.18 14:00","0.523","0.891985619471563","-3.25877122886125","0.375331334634186","-0.368985619471563"
"8439","2012.12.18 15:00","0.601","1.0157152180253","-3.26044986939107","0.500739573717738","-0.414715218025298"
"8440","2012.12.18 16:00","0.657","1.02273891106907","-3.26212683255026","0.509440229920696","-0.365738911069067"
"8441","2012.12.18 17:00","0.686","0.920878928245248","-3.2638021174761","0.409255532022716","-0.234878928245248"
"8442","2012.12.18 18:00","0.694","0.745255495595795","-3.26547572330671","0.235305705203878","-0.0512554955957953"
"8443","2012.12.18 19:00","0.7","0.548319079154047","-3.2671476491811","0.0400412146365213","0.151680920845953"
"8444","2012.12.18 20:00","0.704","0.385404167679266","-3.26881789423913","-0.121203451780232","0.318595832320734"
"8445","2012.12.18 21:00","0.708","0.29970177443304","-3.27048645762152","-0.205237281644065","0.40829822556696"
"8446","2012.12.18 22:00","0.704","0.310690623928419","-3.27215333846987","-0.192581551300342","0.393309376071581"
"8447","2012.12.18 23:00","0.682","0.409126380683114","-3.27381853592663","-0.0924805970888906","0.272873619316886"
"8448","2012.12.19 00:00","0.632","0.559917245790425","-3.27548204913511","0.0599737812269092","0.0720827542095751"
"8449","2012.12.19 01:00","0.585","0.712088272997785","-3.27714387723952","0.213806636538679","-0.127088272997785"
"8450","2012.12.19 02:00","0.55","0.813126357808963","-3.27880401938491","0.316504863495247","-0.263126357808963"
"8451","2012.12.19 03:00","0.515","0.823815660705808","-3.28046247471721","0.328852621724384","-0.308815660705808"
"8452","2012.12.19 04:00","0.48","0.729536571048174","-3.28211924238319","0.236230299732737","-0.249536571048174"
"8453","2012.12.19 05:00","0.445","0.544947169149813","-3.28377432153053","0.0532959769817163","-0.0999471691498129"
"8454","2012.12.19 06:00","0.41","0.310741174552167","-3.28542771130775","-0.17925662783871","0.0992588254478333"
"8455","2012.12.19 07:00","0.375","0.083304830243879","-3.28707941086425","-0.405041272590499","0.291695169756121"
"8456","2012.12.19 08:00","0.32","-0.0799936199297511","-3.2887294193503","-0.566689714278085","0.240006380070249"
"8457","2012.12.19 09:00","0.25","-0.135966932987326","-3.29037773591703","-0.621014710768932","0.114033067012674"
"8458","2012.12.19 10:00","0.175","-0.0671753547418383","-3.29202435971644","-0.550576508724028","0.107824645258162"
"8459","2012.12.19 11:00","0.15","0.113202468008015","-3.29366928990143","-0.36855375578919","0.0367975319919847"
"8460","2012.12.19 12:00","0.167","0.364512888809524","-3.29531252562573","-0.11560009926338","-0.197512888809524"
"8461","2012.12.19 13:00","0.222","0.628969104071921","-3.29695406604396","0.150497656417252","-0.406969104071921"
"8462","2012.12.19 14:00","0.367","0.846457770040423","-3.29859391031163","0.369626166653424","-0.479457770040423"
"8463","2012.12.19 15:00","0.433","0.969888877171441","-3.3002320575851","0.49469542105791","-0.536888877171441"
"8464","2012.12.19 16:00","0.438","0.977027171308861","-3.3018685070216","0.503470164631834","-0.539027171308861"
"8465","2012.12.19 17:00","0.393","0.875688078984567","-3.30350325777926","0.403765823065197","-0.482688078984567"
"8466","2012.12.19 18:00","0.311","0.700957375351932","-3.30513630901705","0.23066817067035","-0.389957375351932"
"8467","2012.12.19 19:00","0.229","0.505225892515406","-3.30676765989483","0.0365680387116075","-0.276225892515406"
"8468","2012.12.19 20:00","0.126","0.34374747262251","-3.30839730957335","-0.123280731502773","-0.21774747262251"
"8469","2012.12.19 21:00","0.071","0.259617054154775","-3.31002525721421","-0.205783202329648","-0.188617054154775"
"8470","2012.12.19 22:00","0.095","0.272208470725053","-3.31165150197989","-0.191565540993685","-0.177208470725053"
"8471","2012.12.19 23:00","0.112","0.372170864389073","-3.31327604303377","-0.0899786062757876","-0.260170864389073"
"8472","2012.12.20 00:00","0.117","0.524311547172777","-3.31489887954008","0.0637849130142221","-0.407311547172777"
"8473","2012.12.20 01:00","0.12","0.67756716701231","-3.31652001066392","0.218661663977604","-0.55756716701231"
"8474","2012.12.20 02:00","0.119","0.779354666543997","-3.31813943557131","0.322068588416679","-0.660354666543997"
"8475","2012.12.20 03:00","0.118","0.790411392753251","-3.31975715342911","0.334743032483733","-0.672411392753251"
"8476","2012.12.20 04:00","0.117","0.696097150161815","-3.32137316340507","0.242044799868252","-0.579097150161815"
"8477","2012.12.20 05:00","0.116","0.511076951396064","-3.32298746466781","0.0586389023652449","-0.395076951396064"
"8478","2012.12.20 06:00","0.115","0.276078373138364","-3.32460005638685","-0.174747084173422","-0.161078373138364"
"8479","2012.12.20 07:00","0.114","0.0475460157467555","-3.32621093773256","-0.401668560219317","0.0664539842532445"
"8480","2012.12.20 08:00","0.113","-0.117073102982357","-3.32782010787622","-0.56467850880477","-0.00407310298235684"
"8481","2012.12.20 09:00","0.112","-0.174498006656028","-3.32942756598997","-0.62049595436469","-0.0624980066560284"
"8482","2012.12.20 10:00","0.111","-0.107186700854346","-3.33103331124684","-0.551578903306138","0.00381329914565433"
"8483","2012.12.20 11:00","0.11","0.0717859106911836","-3.33263734282073","-0.371002260186712","0.0382140893088164"
"8484","2012.12.20 12:00","0.104","0.321864351904752","-3.33423965988645","-0.11932150190743","-0.217864351904752"
"8485","2012.12.20 13:00","0.096","0.585347752401704","-3.33584026161965","0.145762500322723","-0.489347752401704"
"8486","2012.12.20 14:00","0.088","0.802190663463631","-3.3374391471969","0.364204296961899","-0.714190663463631"
"8487","2012.12.20 15:00","0.08","0.925348386474083","-3.33903631579563","0.488959188571081","-0.845348386474083"
"8488","2012.12.20 16:00","0.071","0.932605407502583","-3.34063176659416","0.497811660398114","-0.861605407502583"
"8489","2012.12.20 17:00","0.063","0.831770091995943","-3.3422254987717","0.398570077069015","-0.768770091995943"
"8490","2012.12.20 18:00","0.061","0.657894954138559","-3.34381751150834","0.226286951948267","-0.596894954138559"
"8491","2012.12.20 19:00","0.062","0.463313749464238","-3.34540780398504","0.0332960397506511","-0.401313749464238"
"8492","2012.12.20 20:00","0.064","0.303203424581749","-3.34699637538368","-0.125225713733205","-0.239203424581749"
"8493","2012.12.20 21:00","0.065","0.220567532789491","-3.34858322488698","-0.206274756022157","-0.155567532789491"
