"","scenario","gdp","CS","damage","forcimb","tempoff","discount1.005","discount1.006","discount1.007","discount1.008","discount1.009","discount1.01","discount1.011","discount1.012","discount1.013","discount1.014","discount1.015","discount1.016","discount1.017","discount1.018","discount1.019","discount1.02","discount1.021","discount1.022","discount1.023","discount1.024","discount1.025","discount1.026","discount1.027","discount1.028","discount1.029","discount1.03","discount1.031","discount1.032","discount1.033","discount1.034","discount1.035","discount1.036","discount1.037","discount1.038","discount1.039","discount1.04","discount1.041","discount1.042","discount1.043","discount1.044","discount1.045","discount1.046","discount1.047","discount1.048","discount1.049","discount1.05","discount1.051","discount1.052","discount1.053","discount1.054","discount1.055","discount1.056","discount1.057","discount1.058","discount1.059","discount1.06","discount1.061","discount1.062","discount1.063","discount1.064","discount1.065","discount1.066","discount1.067","discount1.068","discount1.069","discount1.07","discount1.071","discount1.072","discount1.073","discount1.074","discount1.075","discount1.076","discount1.077","discount1.078","discount1.079","discount1.08","discount1.081","discount1.082","discount1.083","discount1.084","discount1.085","discount1.086","discount1.087","discount1.088","discount1.089","discount1.09","discount1.091","discount1.092","discount1.093","discount1.094","discount1.095","discount1.096","discount1.097","discount1.098","discount1.099","discount1.1","discount1.101","discount1.102","discount1.103","discount1.104","discount1.105","discount1.106","discount1.107","discount1.108","discount1.109","discount1.11","discount1.111","discount1.112","discount1.113","discount1.114","discount1.115","discount1.116","discount1.117","discount1.118","discount1.119","discount1.12","discount1.121","discount1.122","discount1.123","discount1.124","discount1.125","discount1.126","discount1.127","discount1.128","discount1.129","discount1.13","discount1.131","discount1.132","discount1.133","discount1.134","discount1.135","discount1.136","discount1.137","discount1.138","discount1.139","discount1.14","discount1.141","discount1.142","discount1.143","discount1.144","discount1.145","discount1.146","discount1.147","discount1.148","discount1.149","discount1.15"
"265","RCP45","GDPref",1.5,1.5,0.93,0,4.79055546327641,5.18541021941153,5.64011430759132,6.15759660304086,6.73935182253828,7.38534499471739,8.09405103862304,8.8626147088056,9.68709760091415,10.5627701901429,11.4844084320411,12.4465633947515,13.4437846339639,14.470789767733,15.522581751915,16.5945208426009,17.6823606553491,18.7822578641977,19.8907639263916,21.0048055435999,22.1216588285919,23.2389206295444,24.3544792902385,25.4664862236557,26.5733290970306,27.6736069991765,28.7661077339531,29.8497872204731,30.9237509114561,31.9872370845613,33.0396018660691,34.080305818299,35.1089019569027,36.1250250563266,37.1283820957028,38.1187437606913,39.0959368630263,40.0598375982892,41.0103655502138,41.9474783538279,42.8711669653067,43.7814514481751,44.6783772406695,45.5620118420208,46.4324418712764,47.2897704595346,48.1341149401605,48.9656048007459,49.7843798658025,50.5905886966979,51.3843871638902,52.1659371927436,52.9354056500423,53.6929633617462,54.4387842457968,55.173044548337,55.8959221647052,56.6075960510654,57.3082456978533,57.9980506763939,58.6771902330258,59.34584294251,60.0041863971667,60.6523969468637,61.2906494647864,61.9191171476541,62.5379713472118,63.1473814268207,63.7475146323842,64.3385359910918,64.9206082270507,65.4938916901091,66.0585442966824,66.6147214855517,67.1625761888235,67.7022588023152,68.2339171735947,68.7576965928636,69.2737397911799,69.7821869465828,70.2831756914496,70.7768411290547,71.2633158505851,71.7427299561457,72.2152110795372,72.6808844162024,73.1398727504562,73.5922964898541,74.0382736929733,74.4779201084868,74.9113492069464,75.3386722166075,75.7599981621357,76.175433901103,76.5850841604201,76.9890515745716,77.387436722821,77.7803381714184,78.1678525043416,78.5500743683328,78.9270965035045,79.2990097881268,79.665903270213,80.0278642049111,80.3849780930722,80.7373287154116,81.084998168021,81.428066897592,81.7666137361468,82.1007159330904,82.4304491909697,82.7558876973898,83.0771041552615,83.3941698184432,83.7071545179477,84.0161266964911,84.3211534360167,84.6223004878973,84.9196323017154,85.2132120531059,85.5031016709873,85.7893618657076,86.0720521540858,86.3512308856411,86.6269552705738,86.8992813994929,87.16826427193,87.4339578192606,87.6964149247652,87.955687451284,88.2118262601451,88.4648812337762,88.7149012963811,88.961934436649,89.2060277240302,89.4472273329174,89.6855785599842,89.9211258426905,90.1539127792409,90.3839821450391,90.6113759113061,90.8361352626857,91.0583006121383,91.2779116207378,91.4950072108814,91.7096255822779
"266","RCP45","GDPref",1.5,2,0.93,0,4.41091325185057,4.70919732791146,5.04995933632789,5.43541632372945,5.86690282196846,6.34479800666258,6.86853379898205,7.43667741578877,8.04707032866315,8.69699941970749,9.38337593813009,10.1029023742493,10.8522142552121,11.6279909249029,12.4270350634408,13.2463244165865,14.0830410068092,14.9345834765311,15.7985676728351,16.6728196483002,17.5553642177776,18.4444112813426,19.3383413698438,20.2356913209787,21.1351405937327,22.0354984790108,22.9356923083164,23.8347566633922,24.7318235485464,25.6261134530999,26.5169272402884,27.403638777618,28.285688251056,29.1625760928547,30.0338574640414,30.8991372509697,31.7580655125345,32.6103333521458,33.4556691655516,34.2938352301644,35.1246246153922,35.9478583678394,36.7633829594963,37.5710679679513,38.3708039697375,39.162500621953,39.9460849227521,40.721499625836,41.4887017980971,42.2476615097587,42.9983606371188,43.7407917733682,44.4749572356884,45.2008681610552,45.9185436775193,46.6280101508365,47.3293004927429,48.0224535314815,48.7075134366398,49.384529186861,50.053554090793,50.7146453414499,51.3678636139258,52.0132726869129,52.6509391096541,53.280931882088,53.9033221700088,54.5181830421206,55.1255892269439,55.7256168902262,56.3183434297437,56.9038472904358,57.4822077880061,58.0535049536442,58.6178193881141,59.1752321270726,59.7258245179473,60.2696781097735,60.806874547861,61.3374954819233,61.8616224735578,62.3793369249251,62.8907200006946,63.3958525594655,63.8948151018739,64.3876877065698,64.8745499862031,65.3554810365846,65.8305593992623,66.2998630220417,66.7634692258493,67.2214546739622,67.6738953444413,68.1208665061198,68.5624426969102,68.9986977047408,69.4297045491947,69.8555354684805,70.2762619057152,70.6919544981423,71.102683068381,71.5085166154926,71.909523310168,72.305770488049,72.6973246485318,73.0842514508111,73.4666157123121,73.8444814097016,74.2179116772278,74.5869688090464,74.9517142631256,75.3122086618015,75.6685117959299,76.0206826281556,76.3687793003877,76.712859135199,77.0529786445938,77.3891935333773,77.7215587083049,78.0501282820435,78.3749555824371,78.6960931585271,79.0135927891707,79.3275054891593,79.6378815194283,79.9447703937629,80.2482208871644,80.548281044793,80.8449981909248,81.1384189369085,81.4285891897425,81.7155541620427,81.9993583794165,82.2800456905339,82.5576592755906,82.8322416557367,83.1038347019147,83.3724796424761,83.6382170736515,83.901086968066,84.1611286851039,84.4183809750961,84.6728819941145,84.9246693083469,85.1737799043731,85.4202501989467
"267","RCP45","GDPref",1.5,3,0.93,0,4.0000215940115,4.19866973633456,4.42166552137832,4.67012383220122,4.94474059622737,5.24576302574501,5.57299573530138,5.92583993783583,6.30335786248677,6.70435166725632,7.1274458463092,7.57116398135623,8.03399374031713,8.5144372733822,9.01104685394196,9.52244743395037,10.0473486914672,10.5845493431715,11.1329362458034,11.6914803224062,12.259230823324,12.8353089511672,13.4189014904276,14.0092548015928,14.6056693490574,15.2074948073425,15.8141257288085,16.4249977205476,17.0395840615087,17.657392701171,18.2779635794712,18.90086621776,19.5256975425082,20.1520799095669,20.7796592984602,21.4081036650923,22.0371014241577,22.6663600568739,23.2956048293027,23.9245776105398,24.5530357828511,25.1807512370335,25.8075094441976,26.4331085999378,27.0573588328474,27.6800814758719,28.3011083890276,28.9202813352811,29.5374514041433,30.1524784754593,30.765230723162,31.3755841568315,31.983422192688,32.5886352575576,33.1911204197016,33.7907810438987,34.3875264701929,34.981271714265,35.5719371866906,36.1594484301371,36.7437358735014,37.3247345983949,37.9023841233156,38.4766281983621,39.0474146105317,39.6146950017166,40.1784246957737,40.7385625346229,41.2950707232224,41.8479146816898,42.3970629053598,42.9424868310484,43.4841607102375,44.0220614867406,44.5561686823546,45.0864642842094,45.6129326401762,46.1355603563214,46.654336199734,47.1692510053938,47.6802975860425,48.1874706463365,48.6907666989609,49.1901839873629,49.6857224063883,50.1773834297985,50.6651700391878,51.1490866547722,51.629139070608,52.1053343896195,52.5776809633722,53.0461883319896,53.5108671673463,53.9717292189181,54.4287872589768,54.8820550335818,55.3315472104515,55.7772793339379,56.2192677773744,56.6575296990282,57.0920830003408,57.522946282545,57.9501388099906,58.3736804679415,58.7935917290121,59.2098936165884,59.6226076689336,60.0317559078936,60.4373608067899,60.8394452589642,61.2380325497258,61.633146326194,62.0248105713082,62.4130495774782,62.797887920407,63.1793504358399,63.5574621961605,63.9322484875654,64.3037347885173,64.6719467510092,65.0369101771528,65.398651004526,65.7571952847392,66.1125691673502,66.464798883714,66.8139107307236,67.1599310547285,67.5028862379672,67.8428026853955,68.1797068093628,68.5136250187517,68.8445837060292,69.1726092363758,69.4977279362351,69.8199660832551,70.1393498960037,70.4559055250222,70.7696590435873,71.0806364401553,71.3888636083547,71.6943663414225,71.9971703241382,72.297301126135,72.5947841948523,72.889644851189,73.1819082824801
"268","RCP45","GDPhigh",1.5,1.5,0.93,0,3.70339696226382,3.8629411411159,4.04661246262431,4.25739804937956,4.49826953221617,4.7720682137016,5.08138651134508,5.42845704077051,5.81506012030473,6.24245795443472,6.71135991136307,7.22191907657328,7.7737565895352,8.3660077784706,8.99738303553622,9.66623654963472,10.3706370405448,11.1084360859273,11.8773311129427,12.6749214178305,13.4987565613262,14.3463771622859,15.2153485286583,16.1032877765205,17.0078851776352,17.9269204775252,18.8582748989907,19.7999394657989,20.750020252469,21.7067410667539,22.6684440354179,23.6335884947591,24.6007485443047,25.5686095620232,26.5359639432557,27.5017062889543,28.4648282261697,29.4244130001555,30.3796299865096,31.329729200934,32.2740358934938,33.2119452835567,34.1429174839343,35.0664726420708,35.9821863143551,36.8896850994713,37.7886425243476,38.6787751843166,39.5598391424812,40.4316265704872,41.2939626320622,42.146702591538,42.9897291367035,43.8229499130469,44.6462952408723,45.4597160205767,46.263181798829,47.0566789999323,47.8402092905583,48.613788090671,49.3774432023292,50.1312135536383,50.8751480507555,51.6093045268157,52.333748781212,53.0485536989376,53.7537984484815,54.4495677490706,55.1359511999434,55.8130426716354,56.4809397482669,57.1397432173157,57.7895566138185,58.4304857929293,59.0626385494087,59.6861242702019,60.3010536182472,60.9075382421206,61.5056905189127,62.0956233172117,62.6774497828196,63.2512831452328,63.8172365432983,64.3754228690328,64.9259546256879,65.4689437970454,66.0045017390616,66.5327390729438,67.0537655959532,67.5676902012975,68.0746208033769,68.574664277618,69.0679264013318,69.5545118086026,70.0345239452968,70.508065033725,70.9752360400795,71.4361366505999,71.8908652475305,72.3395188932159,72.7821933133232,73.2189828892619,73.6499806482562,74.0752782592318,74.4949660312863,74.9091329104708,75.3178664861735,75.7212529912784,76.119377308429,76.512322978296,76.9001722074047,77.2830058750271,77.6609035492642,78.0339434926274,78.4022026784287,78.7657568035293,79.1246802982708,79.4790463484874,79.8289269022408,80.1743926912294,80.5155132435204,80.8523569000256,81.1849908315996,81.5134810548361,81.8378924493495,82.1582887741887,82.4747326852454,82.787285750336,83.0960084694329,83.4009602890882,83.7021996200323,83.9997838546852,84.2937693831319,84.5842116097058,84.8711649713925,85.1546829523125,85.43481809998,85.7116220440439,85.9851455097299,86.2554383334431,86.522549481953,86.7865270640368,87.0474183477461,87.3052697744867,87.5601269756478,87.8120347857036
"269","RCP45","GDPhigh",1.5,2,0.93,0,3.60590281371931,3.73989483729043,3.89187880842888,4.06382412614417,4.25768042433309,4.47531083747302,4.71842400320397,4.98851100187132,5.28679301237982,5.61418403520334,5.97127092358734,6.35831067639627,6.77524298833048,7.22171473956408,7.6971125747118,8.20059984845564,8.73115480580704,9.28760766008477,9.86867504163526,10.472990974754,11.0991340586473,11.7456508691101,12.4110757997477,13.0939476572585,13.7928233599995,14.5062890748589,15.2329691162916,15.9715328958956,16.7207001793009,17.4792448888682,18.2459976623466,19.0198473557455,19.7997416639621,20.5846870073957,21.3737478276967,22.1660454006013,22.9607562826515,23.7571104740693,24.5543893730858,25.3519235954412,26.1490907033088,26.9453128910143,27.7400546655015,28.5328205500692,29.3231528301415,30.1106293568185,30.8948614313115,31.6754917653037,32.452192531287,33.2246635061439,33.9926303047486,34.7558427098437,35.5140730913011,36.2671149188603,37.0147813567207,37.7569039451334,38.4933313644134,39.2239282720394,39.9485742125835,40.6671626009121,41.3795997661638,42.0858040567734,42.785705008575,43.4792425629884,44.1663663345156,44.8470349287882,45.5212153091767,46.1888821951454,46.8500175074368,47.5046098495659,48.152654018424,48.794150551272,49.4291053016316,50.0575290410727,50.6794370885569,51.2948489642537,51.9037880644739,52.506281360568,53.102359111195,53.6920546017101,54.2754038965033,54.8524456018092,55.4232206567947,55.9877721245375,56.5461450063497,57.0983860633172,57.6445436503635,58.1846675617606,58.7188088866207,59.2470198732906,59.7693538021989,60.2858648685326,60.7966080700844,61.3016391069639,61.8010142818432,62.294790412572,62.7830247468069,63.2657748832368,63.7430987000261,64.2150542850909,64.6816998724278,65.1430937861812,65.5992943804864,66.050359992526,66.4963488926221,66.9373192418918,67.3733290486203,67.8044361334411,68.2306980913087,68.6521722612154,69.0689156944505,69.4809851282,69.8884369592061,70.2913272210331,70.6897115618705,71.0836452252807,71.4731830319539,71.8583793639737,72.2392881487378,72.6159628465711,72.9884564395901,73.3568214180127,73.7211097725597,74.0813729853366,74.4376620223372,74.7900273271946,75.13851881456,75.4831858657442,75.8240773248398,76.161241496082,76.4947261386567,76.8245784680035,77.1508451518341,77.4735723110522,77.7928055188992,78.1085898002136,78.4209696335924,78.7299889521912,79.0356911434475,79.3381190540661,79.6373149892916,79.9333207169531,80.2261774699163,80.5159259492665,80.8026063272131,81.0862582514439
"270","RCP45","GDPhigh",1.5,3,0.93,0,3.48241040652816,3.58807370667385,3.70538608250806,3.83527238525615,3.97861284061423,4.13621802104876,4.30880610497787,4.49698435992853,4.70123628073844,4.92191507436289,5.1592433668212,5.41331829714808,5.6841206897785,5.9715268278212,6.27532143196619,6.59521073382693,6.93083487205354,7.28177918657557,7.64758425540239,8.02775469802682,8.42176687197435,8.82907561792845,9.24912020296654,9.68132958172689,10.1251270663573,10.5799344647833,11.0451757261055,11.5202801218373,12.0046849850592,12.4978380294737,12.9991992722786,13.508242587359,14.0244569210809,14.54734720151,15.0764349774774,15.6112588198679,16.1513745193385,16.6963551123177,17.2457907626709,17.7992885301999,18.3564720416128,18.916981094188,19.4804712013104,20.0466131020403,20.615092240666,21.1856082353387,21.7578743341026,22.3316168753174,22.9065747497204,23.4824988757047,24.0591516842995,24.6363066212525,25.2137476654999,25.7912688664157,26.3686738984347,26.945775637319,27.5223957523548,28.0983643200025,28.6735194547188,29.2477069586827,29.8207799877089,30.3925987348135,30.9630301291127,31.5319475495827,32.0992305553302,32.6647646253521,33.2284409164417,33.7901560288204,34.3498117847994,34.9073150191034,35.4625773798505,36.0155151354071,36.5660489937988,37.1141039305532,37.6596090217829,38.2024972865493,38.7427055370422,39.2801742327019,39.8148473430086,40.3466722141438,40.8755994433902,41.4015827556261,41.9245788878136,42.4445474749578,42.9614509434422,43.4752544057318,43.985925561154,44.4934345979252,44.9977541026129,45.4988589670029,45.9967263035139,46.4913353610988,46.9826674439505,47.4707058337053,47.9554357135816,48.4368440953223,48.9149197489869,49.3896531337331,49.8610363316148,50.3290629843863,50.7937282300015,51.2550286436206,51.7129621793347,52.1675281123424,52.6187269863566,53.0665605590521,53.5110317512778,53.9521445978034,54.3899041988783,54.8243166727192,55.2553891125798,55.6831295404755,56.1075468668668,56.5286508480547,56.9464520488115,57.3609618004874,57.7721921674677,58.1801559087668,58.5848664442649,58.9863378210281,59.3845846806549,59.7796222277719,60.1714661987625,60.5601328354252,60.945638852694,61.328001413902,61.7072381032681,62.0833669006869,62.4564061570456,62.8263745707312,63.1932911640768,63.557175261931,63.9180464698299,64.2759246546481,64.6308299229113,64.9827826037357,65.3318032292303,65.6779125182218,66.0211313572895,66.3614807868316,66.6989819836245,67.0336562473489,67.3655249842925,67.6946096959673,68.0209319640471,68.3445134374325
"271","RCP45","GDPlow",1.5,1.5,0.75,0.6,9.42346219679652,10.6380614142535,11.9562037190861,13.3626960654667,14.8407091878301,16.3731351069228,17.943691937099,19.5376834584807,21.1424120342681,22.7473033356912,24.3438263640603,25.925290839974,27.4865882752526,29.023922880751,30.5345600493811,32.0166061516081,33.4688239965805,34.8904828056911,36.2812388132012,37.6410416346627,38.9700615587802,40.2686334394946,41.5372135324048,42.7763463548822,43.9866392378128,45.1687427655448,46.323335733823,47.4511135937529,48.5527795405,49.6290376969406,50.6805878742839,51.7081216046779,52.7123191395324,53.6938472280082,54.6533574824205,55.5914852461371,56.5088488196213,57.4060489871998,58.283668788417,59.1422734601241,59.982410533998,60.8046100367645,61.6093847794576,62.3972307142971,63.1686273332141,63.9240381054883,64.6639109422997,65.3886786655603,66.0987594925338,66.7945575234783,67.476463227998,68.1448539145344,68.8000942166506,69.4425365348765,70.0725215054173,70.6903784248585,71.2964256838139,71.8909711634253,72.4743126487845,73.0467382033459,73.6085265353568,74.1599473601678,74.7012617317287,75.232722377616,75.7545740145588,76.2670536426261,76.7703908418312,77.2648080495357,77.7505208229935,78.227738096692,78.6966624334854,79.1574902480811,79.6104120374815,80.0556125986019,80.4932712351171,80.9235619485945,81.3466536335026,81.7627102641578,82.1718910600826,82.5743506539853,82.9702392644746,83.359702830169,83.7428831767374,84.1199181450817,84.4909417368803,84.8560842346459,85.2154723411006,85.5692292836606,85.9174749452772,86.2603259600744,86.5978958364491,86.9302950480054,87.2576311364246,87.5800088067965,87.8975300143615,88.2102940579245,88.5183976652395,88.8219350671648,89.1209980815929,89.415676186127,89.706056593862,89.9922243186591,90.2742622484028,90.5522512024434,90.826270000767,91.0963955229778,91.362702762676,91.6252648856347,91.8841532898372,92.1394376447483,92.3911859570659,92.6394646058851,92.8843383979121,93.1258706099983,93.3641230336107,93.5991560191568,93.8310285088613,94.0597980889412,94.285521015241,94.5082522624891,94.7280455458181,94.9449533692357,95.1590270498793,95.3703167556649,95.5788715311932,95.7847393359461,95.9879670622189,96.1886005758103,96.3866847369402,96.582263426197,96.7753795733913,96.9660751811351,97.154391345225,97.3403682901453,97.5240453750074,97.7054611312091,97.8846532741176,98.0616587251415,98.2365136361141,98.4092534025606,98.5799126923503,98.7485254508236,98.9151249315603,99.0797437035113,99.2424136754379,99.4031661050908
"272","RCP45","GDPlow",1.5,2,0.75,0.6,8.37761226247305,9.40618024052912,10.5295765788647,11.7366560993918,13.0144948155422,14.3494698428975,15.7281964688111,17.1382258465822,18.5684781222633,20.0094389172769,21.4531749597798,22.8932307362676,24.3244602994848,25.7428347612446,27.1452519640863,28.5293632293831,29.8934237645868,31.2361680132468,32.5567083082788,33.8544538194933,35.1290464243104,36.3803102621573,37.608212175162,38.8128306747716,39.9943315401947,41.1529485817536,42.2889684022513,43.4027182658138,44.4945564093944,45.564864254,46.6140401394884,47.6424942456777,48.6506444927699,49.6389131957846,50.6077243728269,51.5575015435764,52.4886659538378,53.4016351456857,54.2968218086569,55.174632865786,56.035468751999,56.8797228557792,57.7077810914213,58.5200215831056,59.3168144414958,60.0985216155279,60.8654968068144,61.6180854371564,62.356624664794,63.0814434174534,63.7928624765877,64.4911945780886,65.1767445193366,65.8498092923259,66.510678238355,67.1596331877779,67.7969486219815,68.422891844589,69.037723140888,69.6416959545498,70.2350570503205,70.8180466879914,71.3908987947248,71.9538411268246,72.5070954424834,73.050877658379,73.5853980155657,74.1108612363205,74.6274666732355,75.1354084717006,75.6348757050802,76.1260525285257,76.6091183114171,77.0842477812314,77.5516111522327,78.0113742593557,78.463698680097,78.9087418528348,79.346657210216,79.777594278271,80.2016987980602,80.6191128347093,81.0299748753704,81.4344199395253,81.8325796732279,82.2245824510515,82.6105534604926,82.9906148021455,83.3648855681646,83.733481932715,84.0965172405392,84.454102068355,84.8063443234254,85.1533493015838,85.4952197720134,85.8320560400167,86.1639560200972,86.4910152989398,86.8133272013732,87.1309828522748,87.4440712340595,87.7526792541697,88.0568917874653,88.3567917434358,88.652460114878,88.9439760297845,89.2314168003453,89.5148579730264,89.7943733765164,90.0700351622484,90.3419138600509,90.6100784069423,90.8745961984767,91.1355331268354,91.3929536198229,91.6469206779723,91.8974959146957,92.1447395882479,92.3887106390093,92.6294667234445,92.8670642453728,93.1015583899509,93.3330031530532,93.5614513704226,93.7869547524409,94.0095639054007,94.2293283621,94.4462966093149,94.6605161145032,94.8720333483291,95.0808938093686,95.2871420545697,95.4908217105254,95.6919755098354,95.8906452994478,96.0868720738866,96.2806959861308,96.4721563757425,96.6612917847717,96.8481399751292,97.0327379513602,97.2151219744792,97.3953275833568,97.5733896101723,97.7493421967581,97.9232188047574
"273","RCP45","GDPlow",1.5,3,0.75,0.6,6.87640381473301,7.62284590284955,8.44495703609208,9.33686944090675,10.2911100754614,11.2992630933357,12.3526039655479,13.442624528136,14.5614093154369,15.7018605747642,16.8577941537487,18.0239396997335,19.1958793091161,20.3699533439234,21.5431544418863,22.7130233076128,23.8775538626188,25.035111074649,26.1843621076645,27.324219893743,28.4537975728037,29.5723720099482,30.6793546991833,31.7742685537664,32.8567293483147,33.9264307846298,34.9831324114635,36.0266497557533,37.0568462050398,38.073626264281,39.0769299130205,40.0667278391566,41.0430173909984,42.00581910865,42.9551737419557,43.8911396630052,44.8137906221246,45.7232137789107,46.6195079871274,47.5027822759232,48.3731545150352,49.230750229173,50.0757015548532,50.9081463044232,51.7282271368914,52.5360908184313,53.331887559631,54.115770424757,54.8878948036997,55.648417931994,56.3974984720648,57.1352961216408,57.8619712774012,58.5776847248189,59.2825973605145,59.9768699378034,60.6606628511328,61.3341359324186,61.9974482694,62.6507580452382,63.2942223935281,63.9279972723203,64.5522373463135,65.1670958855154,65.7727246766543,66.369273941909,66.9568922670321,67.5357265446831,68.1059219173727,68.667621732819,69.2209675055272,69.7660988824091,70.3031536168066,70.8322675448764,71.3535745691867,71.8672066455576,72.3732937727589,72.8719639867767,73.3633433599024,73.8475559982186,74.3247240499053,74.7949677050979,75.258405206316,75.7151528599749,76.1653250462937,76.6090342315873,77.0463909863226,77.477503999389,77.9024800958255,78.3214242557709,78.7344396336936,79.1416275798817,79.5430876588295,79.9389176744307,80.3292136905264,80.7140700541207,81.0935794178866,81.4678327656331,81.8369194351226,82.2009271413387,82.5599420042688,82.9140485666894,83.2633298274795,83.6078672597353,83.9477408360257,84.2830290571498,84.6138089729358,84.9401562055746,85.2621449787201,85.5798481369998,85.8933371731412,86.2026822486232,86.5079522223178,86.8092146662455,87.1065358979163,87.399980995699,87.6896138259011,87.9754970611183,88.2576922084683,88.5362596251564,88.8112585439182,89.0827470918589,89.3507823132001,89.6154201906826,89.876715662145,90.1347226433487,90.3894940500263,90.6410818100852,90.8895368910185,91.1349093108104,91.3772481642049,91.616601634843,91.853017014902,92.0865407241829,92.3172183244085,92.5450945381142,92.7702132653127,92.9926175995187,93.2123498429864,93.42945152151,93.6439634024952,93.8559255083988,94.0653771316545,94.2723568501319,94.4769025385866,94.6790513858475
"274","RCP45","GDPref",1.5,1.5,0.75,0.6,5.07848233371756,5.5503507365452,6.09634009229796,6.71994759532539,7.4227485138028,8.20428047418068,9.0621126291227,9.99207755149156,10.9886183753478,12.0451925198261,13.1546764107678,14.3097287854711,15.5030874213573,16.7277903944468,17.9773251212274,19.245715659418,20.5275616821763,21.8180424369798,23.1128972301311,24.4083915879598,25.701275759528,26.9887402453898,28.2683713126239,29.5381083411045,30.7962040038195,32.0411877354024,33.2718326205529,34.4871256356483,35.6862410585837,36.8685168064822,38.0334334484532,39.1805956362424,40.3097157164654,41.4205992728944,42.5131324120949,43.5872705733458,44.6430287246273,45.6804727523058,46.699711913282,47.7008922473325,48.6841908063602,49.6498106243423,50.5979763190728,51.5289302704368,52.4429292912719,53.3402417332593,54.2211449725759,55.0859232367443,55.9348657177052,56.7682649509755,57.5864154108825,58.3896122991159,59.1781505273504,59.9523238215857,60.7124239747588,61.4587402163345,62.1915586719121,62.9111619112204,63.617828583438,64.3118331121001,64.9934454428124,65.662930844482,66.3205497643505,66.9665577035314,67.6012051413024,68.224737477316,68.8373949976903,69.4394128752705,70.0310211777763,70.6124448833861,71.183903931339,71.7456132569575,72.2977828650888,72.8406178901281,73.3743186642182,73.8990808036755,74.4150952945344,74.9225485595013,75.4216225704273,75.912494923609,76.3953389424707,76.8703237568873,77.3376144127725,77.7973719543354,78.2497535200159,78.6949124395057,79.1329983183891,79.5641571358538,79.9885313293381,80.4062598875769,80.8174784323559,81.2223193090642,81.6209116691321,82.0133815501367,82.3998519577493,82.7804429469619,83.1552716931593,83.5244525784938,83.8880972495377,84.2463147044823,84.5992113544456,84.9468910902398,85.289455359502,85.6270032166278,85.9596314014754,86.2874343845754,86.6105044423902,86.928931705279,87.2428042138135,87.5522079840139,87.8572270462012,88.1579435129154,88.4544376149818,88.7467877586947,89.0350705764837,89.3193609580884,89.5997321184777,89.8762556229764,90.1490014377981,90.4180379731549,90.6834321157657,90.9452492770037,91.2035534245493,91.4584071248262,91.7098715707002,91.9580066255016,92.2028708516884,92.4445215445416,92.6830147655802,92.9184053714398,93.1507470450859,93.3800923290987,93.6064926439067,93.8299983285198,94.0506586563654,94.2685218703347,94.4836352050134,94.6960449054925,94.9057962599761,95.1129336220385,95.3175004260774,95.5195392223322,95.7190916822745,95.9161986350088,96.1109000761191,96.3032351986556
"275","RCP45","GDPref",1.5,2,0.75,0.6,4.80010994923904,5.20198033380044,5.6661147018524,6.19586705616923,6.79312289994904,7.45817606591822,8.18974612491344,8.98512462275805,9.84041800109009,10.7508444961978,11.7110424554914,12.7153558383166,13.7580749688441,14.8336229158562,15.9366876287561,17.0623061649318,18.2059102927215,19.3633432032736,20.5308561274675,21.7050919626461,22.8830613042522,24.0621146721911,25.2399134738064,26.414401312895,27.5837765790423,28.7464668104917,29.9011050616501,31.0465082991699,32.181657790511,33.3056813633375,34.4178374189277,35.5175005372628,36.6041485588397,37.6773509914104,38.7367586245093,39.7820942342753,40.8131442722953,41.8297514332583,42.8318080228783,43.8192500412317,44.7920518999328,45.7502217159193,46.6937971199373,47.6228415195214,48.5374407737473,49.4377002342735,50.323742111933,51.1957031378375,52.0537324731985,52.8979898655421,53.7286440074246,54.5458710650709,55.3498533949513,56.1407783840863,56.918837439222,57.6842250781081,58.4371381349835,59.1777750512641,59.9063352524443,60.6230185970131,61.3280248974874,62.0215534886724,62.7038028540885,63.3749703091357,64.0352517031334,64.68484118144,65.3239309669022,65.9527111826024,66.5713696820906,67.1800919265664,67.7790608679517,68.3684568497327,68.9484575427403,69.5192378662214,70.0809699542027,70.6338231081747,71.1779637740124,71.7135555252892,72.2407590554266,72.7597321721168,73.2706298067304,73.773604020565,74.268804024165,74.756376196224,75.2364641060166,75.7092085433752,76.1747475463022,76.6332164339197,77.0847478446889,77.5294717662976,77.9675155837096,78.3990041076897,78.8240596215273,79.2428019234507,79.655348362661,80.0618138924218,80.4623110973455,80.8569502520255,81.2458393535678,81.6290841695912,82.006788280345,82.3790531191813,82.7459780181039,83.1076602504159,83.4641950689893,83.8156757488931,84.1621936308113,84.5038381587205,84.840696921836,85.1728556898375,85.5003984574255,85.8234074778414,86.1419633013971,86.4561448156288,86.7660292744006,87.0716923409622,87.3732081181361,87.6706491844723,87.964086626818,88.253590074453,88.5392277303818,88.8210664013423,89.0991715327964,89.3736072359194,89.6444363178121,89.9117203115822,90.1755195035518,90.4358929632931,90.6928985652986,90.9465930243015,91.1970319114694,91.4442696881744,91.6883597245425,91.9293543293659,92.1673047666196,92.4022612867227,92.6342731453575,92.863388620822,93.0896550471616,93.3131188205417,93.5338254369999,93.7518194941487,93.967144726161,94.1798440156531,94.3899594125853,94.5975321523886
